band5,band6,band7,band8,class
35,23,12,20,shadow
35,23,12,20,shadow
35,22,11,22,shadow
35,22,11,21,shadow
35,22,12,21,shadow
35,22,12,21,shadow
35,22,11,19,shadow
35,22,11,19,shadow
34,23,12,20,shadow
35,22,12,19,shadow
34,22,12,19,shadow
34,22,11,20,shadow
35,22,11,21,shadow
34,22,11,20,shadow
33,23,11,21,shadow
34,23,12,22,shadow
34,23,11,22,shadow
35,23,11,22,shadow
35,23,11,23,shadow
34,23,12,21,shadow
35,22,11,21,shadow
35,22,12,22,shadow
35,22,12,22,shadow
35,22,12,22,shadow
35,22,10,22,shadow
35,22,11,22,shadow
35,22,11,22,shadow
35,23,12,23,shadow
35,25,13,25,shadow
38,24,13,22,shadow
35,25,12,25,shadow
37,25,13,25,shadow
37,24,13,23,shadow
36,23,12,23,shadow
36,23,12,23,shadow
36,23,12,23,shadow
36,24,13,23,shadow
36,23,13,23,shadow
35,24,13,21,shadow
37,23,13,20,shadow
37,23,12,20,shadow
36,23,12,20,shadow
35,22,11,20,shadow
34,22,11,19,shadow
35,22,11,19,shadow
35,22,11,18,shadow
35,22,11,19,shadow
35,21,11,18,shadow
36,22,12,20,shadow
36,23,12,19,shadow
34,21,12,19,shadow
35,22,12,19,shadow
36,22,11,19,shadow
35,22,11,20,shadow
35,22,11,20,shadow
35,22,12,22,shadow
34,23,11,22,shadow
35,23,11,23,shadow
34,22,11,22,shadow
35,23,11,22,shadow
35,22,11,22,shadow
34,22,11,21,shadow
35,22,11,21,shadow
35,23,12,22,shadow
35,23,11,23,shadow
35,22,12,21,shadow
35,22,11,22,shadow
37,23,12,23,shadow
37,23,13,23,shadow
36,22,12,22,shadow
37,23,12,23,shadow
37,23,12,22,shadow
36,24,13,22,shadow
36,24,12,22,shadow
35,23,13,21,shadow
36,23,12,20,shadow
37,23,12,20,shadow
36,23,12,20,shadow
35,23,11,20,shadow
35,22,11,18,shadow
35,21,12,18,shadow
35,23,11,19,shadow
35,23,12,19,shadow
35,23,12,18,shadow
36,22,12,19,shadow
36,22,12,19,shadow
34,22,12,19,shadow
34,22,11,20,shadow
35,23,12,19,shadow
35,23,12,20,shadow
34,23,12,20,shadow
34,22,11,22,shadow
35,22,11,22,shadow
34,22,11,22,shadow
33,23,11,23,shadow
34,23,12,23,shadow
35,22,10,22,shadow
35,23,11,21,shadow
34,23,11,22,shadow
35,22,11,22,shadow
35,22,12,21,shadow
34,23,11,22,shadow
34,22,11,22,shadow
35,22,11,22,shadow
36,22,11,22,shadow
36,23,11,23,shadow
36,24,13,24,shadow
37,24,13,23,shadow
36,23,12,23,shadow
36,24,12,22,shadow
37,24,12,22,shadow
36,23,12,21,shadow
35,23,12,22,shadow
35,22,12,22,shadow
35,23,11,21,shadow
36,23,12,21,shadow
35,23,13,21,shadow
36,22,11,20,shadow
35,22,12,19,shadow
35,22,11,18,shadow
35,23,12,19,shadow
34,23,12,20,shadow
36,22,12,19,shadow
35,22,12,19,shadow
35,22,12,20,shadow
35,23,11,19,shadow
34,22,11,20,shadow
36,23,11,20,shadow
34,23,11,19,shadow
33,23,12,22,shadow
34,23,10,21,shadow
34,22,12,22,shadow
34,22,11,22,shadow
35,22,11,22,shadow
35,22,12,22,shadow
34,22,11,22,shadow
34,22,11,21,shadow
35,22,12,21,shadow
35,22,12,22,shadow
35,22,12,22,shadow
35,22,11,22,shadow
35,22,12,21,shadow
34,23,12,23,shadow
37,25,13,25,shadow
36,24,13,23,shadow
36,24,13,22,shadow
36,23,12,22,shadow
35,23,12,21,shadow
37,24,12,21,shadow
35,23,12,21,shadow
34,23,11,21,shadow
36,23,11,20,shadow
35,22,12,21,shadow
35,22,12,20,shadow
35,23,11,19,shadow
34,21,11,18,shadow
35,22,12,18,shadow
35,22,11,19,shadow
37,22,11,20,shadow
35,22,12,20,shadow
36,23,12,20,shadow
36,23,11,19,shadow
34,22,12,19,shadow
36,23,11,20,shadow
35,23,10,20,shadow
34,23,12,22,shadow
34,23,12,21,shadow
35,23,12,22,shadow
34,23,11,23,shadow
36,23,12,22,shadow
36,22,12,22,shadow
34,22,12,21,shadow
35,23,12,21,shadow
35,22,11,21,shadow
36,22,11,22,shadow
35,22,11,21,shadow
34,23,12,23,shadow
35,23,12,23,shadow
36,22,12,21,shadow
35,23,12,22,shadow
37,24,13,23,shadow
37,24,13,22,shadow
37,23,12,21,shadow
36,23,12,21,shadow
36,23,12,21,shadow
35,23,12,20,shadow
35,23,12,22,shadow
36,23,11,20,shadow
35,23,11,20,shadow
36,23,12,21,shadow
35,23,12,19,shadow
34,22,12,18,shadow
35,22,12,17,shadow
35,22,11,18,shadow
35,22,11,19,shadow
36,22,12,19,shadow
37,22,12,19,shadow
35,22,12,19,shadow
34,23,12,19,shadow
35,23,11,20,shadow
35,22,11,21,shadow
35,23,12,22,shadow
34,23,13,22,shadow
35,23,12,22,shadow
34,22,11,22,shadow
34,23,12,23,shadow
35,23,11,23,shadow
35,23,11,21,shadow
35,22,11,22,shadow
34,22,12,22,shadow
34,22,12,22,shadow
35,22,12,22,shadow
35,22,12,22,shadow
36,23,12,22,shadow
37,24,13,23,shadow
36,24,13,22,shadow
37,24,13,22,shadow
35,23,12,22,shadow
36,23,12,21,shadow
34,23,12,20,shadow
35,23,13,21,shadow
35,22,11,19,shadow
35,23,11,19,shadow
35,23,12,20,shadow
35,23,12,20,shadow
35,23,12,20,shadow
34,23,12,18,shadow
35,23,12,19,shadow
35,22,12,19,shadow
36,22,12,19,shadow
36,22,12,18,shadow
35,22,12,19,shadow
35,23,11,20,shadow
35,22,12,19,shadow
35,22,12,20,shadow
35,23,11,21,shadow
34,23,12,21,shadow
34,22,11,21,shadow
35,22,11,20,shadow
35,23,11,21,shadow
34,23,10,22,shadow
36,23,11,20,shadow
35,22,13,21,shadow
34,23,12,21,shadow
35,22,12,20,shadow
36,22,12,22,shadow
36,22,12,22,shadow
35,23,12,23,shadow
36,23,12,23,shadow
35,23,12,23,shadow
36,23,12,23,shadow
34,23,13,23,shadow
36,24,12,22,shadow
35,23,12,21,shadow
36,23,12,20,shadow
35,23,11,19,shadow
35,23,12,19,shadow
35,22,12,18,shadow
35,23,12,20,shadow
36,23,12,20,shadow
35,22,13,19,shadow
35,23,12,20,shadow
35,22,12,19,shadow
35,23,12,20,shadow
35,23,12,19,shadow
35,23,12,20,shadow
36,23,12,19,shadow
36,22,11,19,shadow
36,22,12,19,shadow
35,23,11,20,shadow
34,22,11,20,shadow
35,23,12,20,shadow
35,23,11,20,shadow
35,22,12,21,shadow
35,22,12,22,shadow
35,22,12,22,shadow
35,23,11,21,shadow
36,23,11,21,shadow
35,23,12,21,shadow
35,22,11,21,shadow
36,22,12,20,shadow
36,23,12,22,shadow
35,23,12,23,shadow
36,23,12,23,shadow
36,23,12,22,shadow
35,23,12,22,shadow
36,23,12,22,shadow
36,23,12,21,shadow
36,23,12,20,shadow
35,23,12,19,shadow
35,22,12,20,shadow
36,22,12,19,shadow
34,23,12,20,shadow
36,22,12,20,shadow
36,23,13,20,shadow
35,23,12,19,shadow
35,22,13,18,shadow
35,23,12,19,shadow
35,22,12,18,shadow
36,23,12,19,shadow
35,22,12,19,shadow
36,22,11,20,shadow
35,23,11,18,shadow
34,23,11,20,shadow
35,22,11,20,shadow
35,23,12,21,shadow
34,22,11,21,shadow
35,22,11,21,shadow
35,23,11,20,shadow
34,22,12,21,shadow
35,22,11,22,shadow
36,23,11,22,shadow
36,23,11,21,shadow
36,23,12,21,shadow
36,22,12,22,shadow
36,23,12,21,shadow
37,23,12,21,shadow
36,23,12,23,shadow
35,23,12,23,shadow
35,23,12,23,shadow
36,24,12,23,shadow
35,23,12,22,shadow
36,22,12,20,shadow
36,22,12,20,shadow
35,22,12,20,shadow
35,23,12,19,shadow
35,23,11,19,shadow
36,23,11,19,shadow
35,22,12,19,shadow
36,22,12,19,shadow
36,23,12,20,shadow
34,22,12,19,shadow
36,23,12,18,shadow
34,23,12,19,shadow
35,23,12,19,shadow
35,23,12,19,shadow
35,21,12,20,shadow
35,23,11,20,shadow
34,23,12,18,shadow
35,23,11,20,shadow
35,22,11,21,shadow
35,22,12,21,shadow
35,22,12,21,shadow
35,22,11,21,shadow
35,23,12,20,shadow
35,22,12,20,shadow
35,23,11,21,shadow
35,22,12,21,shadow
36,22,12,20,shadow
36,23,12,21,shadow
36,23,12,21,shadow
35,24,12,23,shadow
36,23,12,23,shadow
35,22,12,22,shadow
35,23,12,23,shadow
35,23,12,23,shadow
34,23,12,23,shadow
36,23,12,23,shadow
35,23,12,22,shadow
36,23,12,20,shadow
36,23,12,21,shadow
36,23,12,20,shadow
36,23,12,19,shadow
36,23,11,19,shadow
35,23,11,19,shadow
36,22,12,19,shadow
35,22,12,19,shadow
35,22,11,19,shadow
35,22,12,20,shadow
36,22,12,19,shadow
35,22,12,19,shadow
35,22,12,19,shadow
36,22,12,18,shadow
36,22,12,19,shadow
35,23,12,18,shadow
35,23,11,19,shadow
36,23,11,20,shadow
36,22,13,20,shadow
36,22,12,19,shadow
36,23,12,20,shadow
34,22,12,21,shadow
34,23,12,20,shadow
35,23,12,20,shadow
35,23,12,21,shadow
34,22,12,21,shadow
36,23,12,21,shadow
35,23,11,22,shadow
34,23,12,23,shadow
36,24,13,24,shadow
36,24,13,24,shadow
36,23,12,22,shadow
36,23,11,21,shadow
35,23,11,23,shadow
36,24,12,23,shadow
36,23,12,21,shadow
36,24,12,20,shadow
37,24,12,21,shadow
36,23,12,19,shadow
36,23,12,18,shadow
36,23,12,19,shadow
36,23,12,20,shadow
37,23,12,20,shadow
36,23,12,19,shadow
36,23,11,19,shadow
34,23,12,20,shadow
35,22,12,19,shadow
36,22,12,18,shadow
36,22,12,18,shadow
37,22,12,18,shadow
37,23,12,19,shadow
35,23,12,19,shadow
34,23,12,19,shadow
35,23,11,20,shadow
36,23,11,20,shadow
35,23,12,21,shadow
35,23,12,22,shadow
34,22,12,21,shadow
36,22,12,21,shadow
35,23,12,21,shadow
35,23,12,21,shadow
36,22,12,22,shadow
35,23,11,22,shadow
35,22,10,22,shadow
37,24,13,24,shadow
36,23,13,23,shadow
38,23,12,23,shadow
34,23,12,23,shadow
36,24,12,23,shadow
36,24,12,24,shadow
37,24,12,22,shadow
36,24,13,21,shadow
37,24,12,20,shadow
37,22,13,20,shadow
35,23,12,19,shadow
36,23,11,19,shadow
35,23,11,20,shadow
36,23,12,20,shadow
35,24,12,20,shadow
36,23,12,20,shadow
34,23,12,19,shadow
35,23,12,19,shadow
35,22,12,19,shadow
35,24,12,18,shadow
37,23,12,19,shadow
36,23,12,20,shadow
35,23,12,20,shadow
34,22,12,20,shadow
35,22,11,20,shadow
36,23,11,19,shadow
35,22,12,21,shadow
35,22,12,22,shadow
36,23,12,22,shadow
36,22,12,22,shadow
34,23,12,22,shadow
35,23,12,20,shadow
36,22,12,20,shadow
35,23,11,21,shadow
36,23,11,21,shadow
36,23,12,22,shadow
37,24,12,23,shadow
36,23,12,23,shadow
36,25,13,25,shadow
39,25,14,25,shadow
37,24,12,22,shadow
36,24,13,21,shadow
37,23,12,21,shadow
37,23,13,20,shadow
35,23,11,19,shadow
36,23,11,19,shadow
37,23,12,19,shadow
37,23,12,19,shadow
36,23,12,19,shadow
36,22,12,19,shadow
35,23,12,20,shadow
35,24,12,19,shadow
35,22,11,18,shadow
35,23,12,19,shadow
36,23,12,20,shadow
35,23,12,19,shadow
34,22,12,19,shadow
36,22,12,20,shadow
35,22,11,20,shadow
35,23,12,20,shadow
35,23,11,20,shadow
36,22,11,22,shadow
36,23,12,22,shadow
35,23,12,22,shadow
35,23,12,22,shadow
35,23,12,21,shadow
36,23,12,21,shadow
36,23,12,21,shadow
36,23,12,21,shadow
36,23,12,21,shadow
37,23,12,23,shadow
36,24,12,24,shadow
36,24,11,23,shadow
39,26,14,26,shadow
37,24,13,22,shadow
36,24,13,22,shadow
37,24,13,21,shadow
37,23,12,20,shadow
36,22,12,20,shadow
36,23,12,20,shadow
36,23,12,20,shadow
36,22,11,20,shadow
37,22,12,19,shadow
36,22,12,19,shadow
36,23,12,20,shadow
34,23,12,19,shadow
35,22,12,19,shadow
36,23,12,19,shadow
35,23,11,19,shadow
35,23,11,19,shadow
34,22,12,18,shadow
36,23,11,19,shadow
34,23,12,20,shadow
34,23,12,20,shadow
36,22,12,21,shadow
35,23,12,22,shadow
35,23,11,21,shadow
35,23,11,21,shadow
35,22,12,22,shadow
36,23,12,22,shadow
36,23,12,21,shadow
36,23,12,20,shadow
36,23,12,21,shadow
37,22,11,22,shadow
36,22,12,22,shadow
37,23,12,22,shadow
37,24,13,23,shadow
36,24,12,22,shadow
35,24,12,21,shadow
35,24,12,21,shadow
36,23,12,21,shadow
36,23,12,21,shadow
35,23,12,22,shadow
36,23,12,20,shadow
36,23,12,20,shadow
36,23,12,20,shadow
36,23,11,20,shadow
34,23,12,20,shadow
35,23,12,20,shadow
36,23,11,19,shadow
35,23,11,19,shadow
35,23,11,20,shadow
34,23,11,20,shadow
36,23,11,19,shadow
35,23,12,20,shadow
36,23,12,19,shadow
35,22,12,20,shadow
35,24,12,22,shadow
35,23,11,23,shadow
36,23,11,22,shadow
36,22,12,21,shadow
36,23,12,21,shadow
35,23,12,20,shadow
36,23,12,21,shadow
35,23,12,22,shadow
35,22,11,22,shadow
36,23,12,23,shadow
37,24,13,21,shadow
36,23,12,23,shadow
35,24,13,24,shadow
37,24,13,23,shadow
37,24,12,22,shadow
37,24,11,21,shadow
35,23,13,22,shadow
36,23,12,21,shadow
36,22,11,22,shadow
36,23,12,21,shadow
35,23,12,20,shadow
35,23,11,21,shadow
36,23,12,19,shadow
36,23,12,20,shadow
35,23,12,20,shadow
35,23,12,19,shadow
35,23,11,20,shadow
36,22,12,20,shadow
36,22,12,20,shadow
34,23,12,21,shadow
35,23,12,20,shadow
36,23,12,20,shadow
35,23,12,20,shadow
33,23,12,20,shadow
34,22,12,22,shadow
36,22,12,22,shadow
36,23,12,22,shadow
36,22,12,22,shadow
35,23,11,21,shadow
34,23,11,21,shadow
36,23,12,21,shadow
35,23,12,21,shadow
36,23,12,22,shadow
36,23,12,23,shadow
35,23,12,22,shadow
36,24,12,22,shadow
36,23,12,23,shadow
36,23,12,22,shadow
36,24,12,24,shadow
36,25,13,25,shadow
36,25,13,24,shadow
37,23,12,22,shadow
37,23,12,22,shadow
36,23,13,21,shadow
36,23,12,21,shadow
35,23,12,22,shadow
36,23,12,21,shadow
36,22,12,21,shadow
36,23,12,21,shadow
36,23,12,20,shadow
35,23,12,21,shadow
35,22,11,20,shadow
36,23,12,20,shadow
35,23,12,21,shadow
35,22,12,20,shadow
36,23,12,20,shadow
35,23,11,20,shadow
36,23,12,19,shadow
36,23,12,21,shadow
35,23,12,19,shadow
35,23,12,20,shadow
34,22,12,22,shadow
36,22,12,21,shadow
36,22,12,22,shadow
36,23,11,21,shadow
36,23,11,21,shadow
35,23,11,22,shadow
36,23,11,21,shadow
37,23,12,21,shadow
37,23,12,22,shadow
36,23,11,22,shadow
36,24,12,22,shadow
38,25,14,25,shadow
36,24,11,24,shadow
36,23,13,23,shadow
36,24,12,23,shadow
37,23,11,23,shadow
37,23,12,23,shadow
37,23,12,22,shadow
35,23,12,21,shadow
35,23,12,22,shadow
36,22,12,21,shadow
36,22,12,22,shadow
37,23,11,22,shadow
37,23,13,21,shadow
35,23,12,19,shadow
37,22,11,20,shadow
37,23,12,19,shadow
36,23,12,20,shadow
35,23,12,21,shadow
36,23,12,21,shadow
36,23,12,20,shadow
36,23,12,20,shadow
35,23,11,21,shadow
35,23,12,20,shadow
36,23,12,22,shadow
35,23,12,23,shadow
35,23,12,22,shadow
36,23,12,22,shadow
37,24,12,22,shadow
37,23,12,22,shadow
35,22,12,22,shadow
36,23,12,22,shadow
36,23,11,22,shadow
36,23,12,21,shadow
36,23,12,21,shadow
37,24,12,22,shadow
36,24,12,24,shadow
36,24,12,24,shadow
36,24,12,24,shadow
35,24,12,24,shadow
36,24,12,24,shadow
37,24,13,24,shadow
37,24,12,24,shadow
37,23,12,23,shadow
37,23,12,22,shadow
36,22,12,22,shadow
36,23,12,22,shadow
35,23,12,21,shadow
35,23,12,22,shadow
38,24,13,22,shadow
36,23,13,20,shadow
36,22,12,20,shadow
36,23,12,20,shadow
36,23,11,20,shadow
36,23,11,20,shadow
35,23,12,20,shadow
36,23,12,21,shadow
35,23,12,20,shadow
35,23,12,21,shadow
35,23,12,22,shadow
35,23,12,22,shadow
35,23,11,23,shadow
35,23,12,23,shadow
37,23,12,23,shadow
37,23,12,23,shadow
35,23,12,23,shadow
36,24,12,22,shadow
36,23,12,21,shadow
36,23,12,22,shadow
36,23,12,22,shadow
37,24,12,23,shadow
37,24,12,24,shadow
37,24,13,24,shadow
36,24,12,24,shadow
37,25,13,24,shadow
35,24,13,24,shadow
36,23,12,23,shadow
37,23,12,23,shadow
36,23,13,23,shadow
36,24,13,22,shadow
36,24,13,23,shadow
36,24,13,23,shadow
38,25,14,24,shadow
38,24,13,23,shadow
35,23,13,21,shadow
35,23,13,21,shadow
36,23,12,21,shadow
36,23,11,21,shadow
35,23,11,20,shadow
35,22,11,20,shadow
35,22,11,21,shadow
36,23,11,21,shadow
36,23,11,22,shadow
35,23,12,22,shadow
35,23,12,22,shadow
36,23,12,22,shadow
36,24,12,23,shadow
36,23,12,22,shadow
37,23,12,23,shadow
37,24,12,24,shadow
37,23,12,23,shadow
36,25,14,24,shadow
37,24,13,24,shadow
37,24,13,24,shadow
36,24,13,24,shadow
36,24,13,22,shadow
36,24,12,22,shadow
37,24,12,23,shadow
36,24,12,22,shadow
37,24,12,24,shadow
36,24,13,22,shadow
36,23,12,22,shadow
36,23,12,21,shadow
37,23,12,21,shadow
35,23,12,20,shadow
35,22,12,19,shadow
36,22,12,21,shadow
37,23,11,22,shadow
36,23,12,21,shadow
36,23,12,22,shadow
35,23,12,22,shadow
36,23,12,23,shadow
35,24,12,24,shadow
36,24,12,23,shadow
37,24,12,24,shadow
37,24,12,22,shadow
37,24,12,22,shadow
37,24,12,22,shadow
36,24,12,23,shadow
36,23,12,21,shadow
35,22,12,20,shadow
36,23,11,20,shadow
35,23,12,21,shadow
35,23,12,22,shadow
36,23,12,22,shadow
35,23,12,20,shadow
35,23,12,21,shadow
36,23,12,22,shadow
35,24,11,24,shadow
35,24,12,24,shadow
36,24,12,24,shadow
36,24,12,24,shadow
35,24,12,23,shadow
36,24,12,24,shadow
37,25,13,25,shadow
36,24,13,24,shadow
36,24,13,24,shadow
36,24,13,24,shadow
36,23,13,21,shadow
34,23,12,20,shadow
37,23,12,21,shadow
35,23,12,21,shadow
36,23,12,21,shadow
35,23,12,20,shadow
34,23,12,21,shadow
36,22,12,21,shadow
37,23,11,23,shadow
36,23,12,23,shadow
36,23,11,22,shadow
36,24,11,24,shadow
58,45,29,45,shadow
37,24,12,24,shadow
36,24,12,24,shadow
36,23,12,22,shadow
36,24,12,21,shadow
35,23,12,21,shadow
34,24,11,21,shadow
36,23,12,20,shadow
35,23,12,20,shadow
35,23,12,22,shadow
36,23,12,21,shadow
37,24,12,22,shadow
35,23,12,22,shadow
36,23,12,23,shadow
36,23,12,23,shadow
37,24,13,24,shadow
38,24,13,24,shadow
37,24,13,24,shadow
35,24,12,24,shadow
35,24,12,23,shadow
37,24,12,22,shadow
35,23,12,21,shadow
35,23,12,21,shadow
35,23,12,21,shadow
35,24,12,22,shadow
35,23,12,22,shadow
35,24,12,22,shadow
36,23,12,21,shadow
36,23,12,22,shadow
36,23,12,23,shadow
35,23,11,23,shadow
36,24,12,23,shadow
37,23,13,23,shadow
38,24,13,23,shadow
37,24,13,24,shadow
37,24,13,23,shadow
36,24,12,23,shadow
36,24,12,24,shadow
36,24,13,24,shadow
36,24,12,23,shadow
37,23,12,22,shadow
36,23,13,22,shadow
35,23,12,21,shadow
35,23,12,22,shadow
35,23,12,22,shadow
36,23,12,22,shadow
37,22,12,22,shadow
36,23,11,21,shadow
36,23,12,22,shadow
36,23,12,23,shadow
37,23,12,23,shadow
36,24,12,22,shadow
36,24,13,24,shadow
36,24,12,24,shadow
37,24,12,24,shadow
38,24,13,23,shadow
36,24,12,23,shadow
36,24,12,23,shadow
37,23,12,23,shadow
35,24,12,22,shadow
36,23,13,23,shadow
36,23,13,22,shadow
35,24,12,21,shadow
35,23,12,22,shadow
36,23,12,23,shadow
36,23,12,23,shadow
99,85,67,85,shadow
36,24,11,24,shadow
35,23,13,23,shadow
36,24,12,23,shadow
36,24,13,23,shadow
36,24,12,22,shadow
36,23,13,23,shadow
97,82,52,78,shadow
37,24,12,24,shadow
37,24,13,24,shadow
37,24,13,23,shadow
75,63,44,63,shadow
70,59,41,59,shadow
36,24,13,24,shadow
56,45,26,44,shadow
34,23,12,23,shadow
36,25,13,23,shadow
37,26,14,26,shadow
39,24,13,23,shadow
40,27,14,27,shadow
38,25,13,19,shadow
39,25,14,21,shadow
37,25,12,20,shadow
37,24,12,19,shadow
37,25,11,24,shadow
36,24,13,19,shadow
37,26,13,21,shadow
36,24,13,18,shadow
37,24,13,22,shadow
36,25,13,25,shadow
94,85,57,80,shadow
112,99,76,91,shadow
112,94,72,92,shadow
33,22,11,21,shadow
33,21,11,21,shadow
32,21,10,21,shadow
33,20,11,20,shadow
40,28,15,28,shadow
33,20,10,20,shadow
32,20,10,20,shadow
33,20,11,20,shadow
33,21,11,20,shadow
33,20,11,20,shadow
33,20,10,20,shadow
32,22,11,20,shadow
32,20,11,20,shadow
33,21,10,20,shadow
33,20,10,20,shadow
33,20,10,20,shadow
33,21,11,20,shadow
32,21,10,20,shadow
33,20,11,20,shadow
34,21,11,20,shadow
33,21,11,20,shadow
32,20,11,19,shadow
33,20,11,20,shadow
36,24,13,24,shadow
35,23,12,23,shadow
35,24,12,24,shadow
33,21,11,21,shadow
33,20,11,20,shadow
34,21,10,21,shadow
32,20,11,20,shadow
34,20,11,20,shadow
34,20,10,20,shadow
33,21,11,20,shadow
33,20,11,20,shadow
33,20,11,20,shadow
32,20,11,19,shadow
33,20,11,19,shadow
33,20,11,20,shadow
36,25,13,25,shadow
36,24,13,23,shadow
36,23,13,23,shadow
37,24,13,24,shadow
37,24,13,24,shadow
35,24,13,23,shadow
35,23,13,23,shadow
33,21,10,21,shadow
33,20,10,20,shadow
32,20,11,20,shadow
32,20,10,20,shadow
32,20,11,19,shadow
32,21,11,19,shadow
32,20,10,20,shadow
33,20,10,19,shadow
33,20,10,19,shadow
33,20,11,20,shadow
36,25,13,24,shadow
36,24,13,24,shadow
35,24,13,24,shadow
36,24,13,24,shadow
37,23,13,22,shadow
36,24,13,23,shadow
36,23,13,23,shadow
36,23,13,23,shadow
35,23,13,23,shadow
33,21,10,21,shadow
33,21,10,21,shadow
33,21,10,20,shadow
32,21,10,20,shadow
34,20,10,20,shadow
33,20,10,20,shadow
33,21,10,21,shadow
35,24,13,24,shadow
36,24,13,24,shadow
35,24,13,22,shadow
35,24,13,23,shadow
37,24,13,22,shadow
36,24,13,22,shadow
34,23,13,23,shadow
36,23,13,23,shadow
35,23,12,23,shadow
35,22,11,22,shadow
33,21,11,21,shadow
33,20,10,20,shadow
33,21,10,20,shadow
34,21,11,20,shadow
33,20,10,20,shadow
33,21,10,20,shadow
35,24,13,24,shadow
36,24,13,24,shadow
36,24,13,24,shadow
36,24,13,23,shadow
36,24,13,22,shadow
35,24,13,23,shadow
36,24,13,23,shadow
35,23,13,22,shadow
35,22,13,22,shadow
35,23,13,23,shadow
36,23,12,23,shadow
33,22,10,22,shadow
34,20,10,20,shadow
33,20,10,20,shadow
33,21,11,19,shadow
33,20,11,18,shadow
33,21,10,19,shadow
32,21,11,19,shadow
31,20,10,19,shadow
32,21,10,20,shadow
32,21,11,21,shadow
35,24,13,24,shadow
35,24,13,24,shadow
36,24,13,24,shadow
36,24,13,24,shadow
35,24,14,22,shadow
37,23,13,23,shadow
35,24,12,24,shadow
35,24,12,22,shadow
36,23,12,22,shadow
35,23,13,23,shadow
35,23,12,23,shadow
33,21,11,21,shadow
34,20,10,20,shadow
33,20,10,19,shadow
32,21,10,18,shadow
33,20,11,17,shadow
32,20,10,19,shadow
34,20,11,19,shadow
32,20,10,20,shadow
33,20,10,19,shadow
33,20,11,19,shadow
32,21,10,20,shadow
36,24,13,24,shadow
36,24,12,24,shadow
36,23,12,23,shadow
35,22,12,22,shadow
34,22,10,22,shadow
33,22,11,22,shadow
33,20,10,20,shadow
33,21,10,19,shadow
34,20,11,19,shadow
33,20,11,18,shadow
34,20,11,19,shadow
33,20,10,20,shadow
33,20,10,19,shadow
33,21,11,19,shadow
36,24,12,24,shadow
36,24,12,23,shadow
36,23,13,23,shadow
35,23,12,23,shadow
33,21,10,19,shadow
34,20,11,18,shadow
34,20,11,18,shadow
33,20,11,18,shadow
33,20,10,19,shadow
33,20,10,19,shadow
34,21,11,20,shadow
35,24,13,24,shadow
35,24,12,23,shadow
35,23,11,23,shadow
34,23,12,23,shadow
34,22,12,22,shadow
34,22,12,22,shadow
33,20,10,20,shadow
33,21,11,19,shadow
33,20,10,19,shadow
33,20,11,18,shadow
33,20,10,18,shadow
33,21,10,20,shadow
34,21,10,20,shadow
33,20,11,20,shadow
35,23,11,23,shadow
35,23,12,22,shadow
35,22,11,22,shadow
34,22,11,22,shadow
33,21,11,20,shadow
33,20,11,19,shadow
33,20,10,19,shadow
32,20,10,18,shadow
33,20,11,18,shadow
33,20,11,19,shadow
33,20,10,19,shadow
33,20,10,20,shadow
33,21,11,21,shadow
34,23,12,23,shadow
36,23,12,23,shadow
36,24,12,24,shadow
35,23,12,23,shadow
33,21,11,20,shadow
33,20,11,19,shadow
34,21,10,19,shadow
33,20,10,19,shadow
33,20,11,19,shadow
32,20,10,19,shadow
34,20,11,19,shadow
32,20,10,20,shadow
35,24,13,24,shadow
33,21,11,21,shadow
33,20,10,20,shadow
34,20,11,20,shadow
34,20,11,20,shadow
32,21,10,20,shadow
33,20,10,20,shadow
34,20,11,20,shadow
32,20,10,19,shadow
34,21,11,21,shadow
34,21,11,20,shadow
33,20,11,20,shadow
34,21,10,21,shadow
33,20,11,19,shadow
32,20,10,19,shadow
33,20,11,20,shadow
33,20,10,20,shadow
33,21,11,20,shadow
33,20,10,20,shadow
33,20,10,20,shadow
34,20,10,19,shadow
34,21,11,21,shadow
34,21,10,21,shadow
34,20,11,20,shadow
33,20,10,20,shadow
34,21,10,20,shadow
33,20,11,20,shadow
33,20,11,20,shadow
36,26,15,26,shadow
37,25,16,25,shadow
32,21,11,21,shadow
134,122,91,114,shadow
107,95,70,93,shadow
37,25,13,25,shadow
36,24,13,24,shadow
36,23,12,23,shadow
36,23,13,23,shadow
36,23,13,23,shadow
35,23,13,23,shadow
36,24,12,24,shadow
36,24,13,23,shadow
36,23,13,23,shadow
38,24,13,23,shadow
36,24,13,21,shadow
36,23,13,23,shadow
37,24,13,23,shadow
36,24,13,23,shadow
37,25,13,23,shadow
37,23,13,23,shadow
37,24,13,22,shadow
37,24,13,23,shadow
37,24,13,24,shadow
37,23,12,23,shadow
36,24,13,23,shadow
37,24,13,24,shadow
37,24,13,24,shadow
36,24,13,24,shadow
37,25,14,23,shadow
38,24,13,23,shadow
38,24,14,22,shadow
37,24,13,21,shadow
37,24,13,23,shadow
39,27,14,27,shadow
38,24,13,24,shadow
38,24,13,24,shadow
36,23,13,23,shadow
37,24,14,23,shadow
37,25,14,23,shadow
38,25,14,23,shadow
37,24,13,23,shadow
37,23,13,23,shadow
37,24,13,24,shadow
38,24,14,24,shadow
38,25,14,24,shadow
36,24,13,24,shadow
36,24,13,24,shadow
37,24,13,23,shadow
37,24,14,23,shadow
36,25,13,23,shadow
37,25,14,23,shadow
36,24,14,24,shadow
