time,goes_pixels
2019-08-21 10:39:00,7426
2019-08-21 10:49:00,7510
2019-08-21 10:59:00,7594
2019-08-21 11:09:00,7675
2019-08-21 11:19:00,7760
2019-08-21 11:29:00,7839
2019-08-21 11:39:00,7915
2019-08-21 11:49:00,7986
2019-08-21 11:59:00,8057
2019-08-21 12:09:00,8123
2019-08-21 12:19:00,8204
2019-08-21 12:29:00,8285
2019-08-21 12:39:00,8361
2019-08-21 12:49:00,8446
2019-08-21 12:59:00,8517
2019-08-21 13:09:00,8588
2019-08-21 13:19:00,8659
2019-08-21 13:29:00,8726
2019-08-21 13:39:00,8780
2019-08-21 13:49:00,8850
2019-08-21 13:59:00,8901
2019-08-21 14:09:00,8954
2019-08-21 14:19:00,8996
2019-08-21 14:29:00,9054
2019-08-21 14:39:00,9087
2019-08-21 14:49:00,9132
2019-08-21 14:59:00,9165
2019-08-21 15:09:00,9205
2019-08-21 15:19:00,9236
2019-08-21 15:29:00,9261
2019-08-21 15:39:00,9296
2019-08-21 15:49:00,9303
2019-08-21 15:59:00,9303
2019-08-21 16:09:00,9329
2019-08-21 16:19:00,9294
2019-08-21 16:29:00,9008
2019-08-21 16:39:00,8976
2019-08-21 16:49:00,9158
2019-08-21 16:59:00,9189
2019-08-21 17:09:00,9137
2019-08-21 17:19:00,9009
2019-08-21 17:29:00,8854
2019-08-21 17:39:00,8885
2019-08-21 17:49:00,8942
2019-08-21 17:59:00,8936
2019-08-21 18:09:00,8960
2019-08-21 18:19:00,8604
2019-08-21 18:29:00,8317
2019-08-21 18:39:00,8396
2019-08-21 18:49:00,8454
2019-08-21 18:59:00,8555
2019-08-21 19:09:00,8522
2019-08-21 19:19:00,8461
2019-08-21 19:29:00,8396
2019-08-21 19:39:00,8290
2019-08-21 19:49:00,8163
2019-08-21 19:59:00,8022
2019-08-21 20:09:00,8089
2019-08-21 20:19:00,7995
2019-08-21 20:29:00,7915
2019-08-21 20:39:00,7826
2019-08-21 20:49:00,7734
2019-08-21 20:59:00,7658
2019-08-21 21:09:00,7598
2019-08-21 21:19:00,7539
2019-08-21 21:29:00,7521
2019-08-21 21:39:00,7502
2019-08-21 21:49:00,7476
2019-08-21 21:59:00,7449
2019-08-21 22:09:00,7437
2019-08-21 22:19:00,7414
2019-08-21 22:29:00,7402
2019-08-21 22:39:00,7402
2019-08-21 22:49:00,7374
2019-08-21 22:59:00,7370
2019-08-21 23:09:00,7362
2019-08-21 23:19:00,7346
2019-08-21 23:29:00,7310
2019-08-21 23:39:00,7093
2019-08-21 23:49:00,7260
2019-08-21 23:59:00,6762
2019-08-22 00:09:00,7314
2019-08-22 00:19:00,7297
2019-08-22 00:29:00,7285
2019-08-22 00:39:00,7268
2019-08-22 00:49:00,6804
2019-08-22 00:59:00,7075
2019-08-22 01:09:00,7204
2019-08-22 01:19:00,6887
2019-08-22 01:29:00,7200
2019-08-22 01:39:00,6713
2019-08-22 01:49:00,6922
2019-08-22 01:59:00,6074
2019-08-22 02:09:00,7075
2019-08-22 02:19:00,6882
2019-08-22 02:29:00,7174
2019-08-22 02:39:00,7174
2019-08-22 02:49:00,7160
2019-08-22 02:59:00,7147
2019-08-22 03:09:00,7143
2019-08-22 03:19:00,7070
2019-08-22 03:29:00,6946
2019-08-22 03:39:00,7084
2019-08-22 03:49:00,7093
2019-08-22 03:59:00,7084
2019-08-22 04:09:00,7079
2019-08-22 04:19:00,7075
2019-08-22 04:29:00,7075
2019-08-22 04:39:00,7056
2019-08-22 04:49:00,6922
2019-08-22 04:59:00,6417
2019-08-22 05:09:00,6617
2019-08-22 05:19:00,6980
2019-08-22 05:29:00,7042
2019-08-22 05:39:00,7019
2019-08-22 05:49:00,7019
2019-08-22 05:59:00,7019
2019-08-22 06:09:00,7052
2019-08-22 06:19:00,7056
2019-08-22 06:29:00,7065
2019-08-22 06:39:00,7075
2019-08-22 06:49:00,7084
2019-08-22 06:59:00,7065
2019-08-22 07:09:00,7079
2019-08-22 07:19:00,7088
2019-08-22 07:29:00,7084
2019-08-22 07:39:00,7116
2019-08-22 07:49:00,7120
2019-08-22 07:59:00,7120
2019-08-22 08:09:00,7093
2019-08-22 08:19:00,7088
2019-08-22 08:29:00,7070
2019-08-22 08:39:00,7047
2019-08-22 08:49:00,7023
2019-08-22 08:59:00,6990
2019-08-22 09:09:00,6990
2019-08-22 09:19:00,6990
2019-08-22 09:29:00,7004
2019-08-22 09:39:00,7052
2019-08-22 09:49:00,7111
2019-08-22 09:59:00,7165
2019-08-22 10:09:00,7251
2019-08-22 10:19:00,7326
2019-08-22 10:29:00,7406
2019-08-22 10:39:00,7483
2019-08-22 10:49:00,7558
2019-08-22 10:59:00,7640
2019-08-22 11:09:00,7710
2019-08-22 11:19:00,7797
2019-08-22 11:29:00,7874
2019-08-22 11:39:00,7928
2019-08-22 11:49:00,7995
2019-08-22 11:59:00,8063
2019-08-22 12:09:00,8137
2019-08-22 12:19:00,8204
2019-08-22 12:29:00,8280
2019-08-22 12:39:00,8361
2019-08-22 12:49:00,8441
2019-08-22 12:59:00,8512
2019-08-22 13:09:00,8574
2019-08-22 13:19:00,8650
2019-08-22 13:29:00,8708
2019-08-22 13:39:00,8782
2019-08-22 13:49:00,8856
2019-08-22 13:59:00,8904
2019-08-22 14:09:00,8958
2019-08-22 14:19:00,9025
2019-08-22 14:29:00,9066
2019-08-22 14:39:00,9122
2019-08-22 14:49:00,9165
2019-08-22 14:59:00,9214
2019-08-22 15:09:00,9239
2019-08-22 15:19:00,9261
2019-08-22 15:29:00,9294
2019-08-22 15:39:00,9306
2019-08-22 15:49:00,9329
2019-08-22 15:59:00,9337
2019-08-22 16:09:00,9358
2019-08-22 16:19:00,9358
2019-08-22 16:29:00,9337
2019-08-22 16:39:00,9368
2019-08-22 16:49:00,9303
2019-08-22 16:59:00,9292
2019-08-22 17:09:00,9301
2019-08-22 17:19:00,9291
2019-08-22 17:29:00,9216
2019-08-22 17:39:00,9209
2019-08-22 17:49:00,9126
2019-08-22 17:59:00,9098
2019-08-22 18:09:00,9043
2019-08-22 18:19:00,8924
2019-08-22 18:29:00,8833
2019-08-22 18:39:00,8799
2019-08-22 18:49:00,8723
2019-08-22 18:59:00,8652
2019-08-22 19:09:00,8564
2019-08-22 19:19:00,8483
2019-08-22 19:29:00,8386
2019-08-22 19:39:00,8324
2019-08-22 19:49:00,8201
2019-08-22 19:59:00,8168
2019-08-22 20:09:00,8095
2019-08-22 20:19:00,8016
2019-08-22 20:29:00,7918
2019-08-22 20:39:00,7810
2019-08-22 20:49:00,7717
2019-08-22 20:59:00,7644
2019-08-22 21:09:00,7583
2019-08-22 21:19:00,7528
2019-08-22 21:29:00,7495
2019-08-22 21:39:00,7468
2019-08-22 21:49:00,7449
2019-08-22 21:59:00,7362
2019-08-22 22:09:00,7255
2019-08-22 22:19:00,7330
2019-08-22 22:29:00,7276
2019-08-22 22:39:00,7350
2019-08-22 22:49:00,7342
2019-08-22 22:59:00,7342
2019-08-22 23:09:00,7330
2019-08-22 23:19:00,6846
2019-08-22 23:29:00,6907
2019-08-22 23:39:00,6846
2019-08-22 23:49:00,6522
2019-08-22 23:59:00,6570
2019-08-23 00:09:00,6576
2019-08-23 00:19:00,6035
2019-08-23 00:29:00,6696
2019-08-23 00:39:00,6767
2019-08-23 00:49:00,6657
2019-08-23 00:59:00,6429
2019-08-23 01:09:00,5837
2019-08-23 01:19:00,6535
2019-08-23 01:29:00,6887
2019-08-23 01:39:00,6976
2019-08-23 01:49:00,6922
2019-08-23 01:59:00,6794
2019-08-23 02:09:00,6946
2019-08-23 02:19:00,6932
2019-08-23 02:29:00,6740
2019-08-23 02:39:00,6825
2019-08-23 02:49:00,7004
2019-08-23 02:59:00,7111
2019-08-23 03:09:00,7138
2019-08-23 03:19:00,7116
2019-08-23 03:29:00,7107
2019-08-23 03:39:00,7075
2019-08-23 03:49:00,7084
2019-08-23 03:59:00,7084
2019-08-23 04:09:00,7088
2019-08-23 04:19:00,7125
2019-08-23 04:29:00,7151
2019-08-23 04:39:00,7178
2019-08-23 04:49:00,7213
2019-08-23 04:59:00,7213
2019-08-23 05:09:00,7213
2019-08-23 05:19:00,7213
2019-08-23 05:29:00,7217
2019-08-23 05:39:00,7178
2019-08-23 05:49:00,7160
2019-08-23 05:59:00,7143
2019-08-23 06:09:00,7125
2019-08-23 06:19:00,7116
2019-08-23 06:29:00,7102
2019-08-23 06:39:00,7125
2019-08-23 06:49:00,7143
2019-08-23 06:59:00,7116
2019-08-23 07:09:00,7111
2019-08-23 07:19:00,7111
2019-08-23 07:29:00,7111
2019-08-23 07:39:00,7120
2019-08-23 07:49:00,7129
2019-08-23 07:59:00,7120
2019-08-23 08:09:00,7125
2019-08-23 08:19:00,7120
2019-08-23 08:29:00,7116
2019-08-23 08:39:00,7107
2019-08-23 08:49:00,7111
2019-08-23 08:59:00,7102
2019-08-23 09:09:00,7098
2019-08-23 09:19:00,7116
2019-08-23 09:29:00,7138
2019-08-23 09:39:00,7156
2019-08-23 09:49:00,7195
2019-08-23 09:59:00,7238
2019-08-23 10:09:00,7297
2019-08-23 10:19:00,7350
2019-08-23 10:29:00,7418
2019-08-23 10:39:00,7479
2019-08-23 10:49:00,7547
2019-08-23 10:59:00,7605
2019-08-23 11:09:00,7675
2019-08-23 11:19:00,7747
2019-08-23 11:29:00,7810
2019-08-23 11:39:00,7884
2019-08-23 11:49:00,7946
2019-08-23 11:59:00,8031
2019-08-23 12:09:00,8112
2019-08-23 12:19:00,8174
2019-08-23 12:29:00,8258
2019-08-23 12:39:00,8327
2019-08-23 12:49:00,8394
2019-08-23 12:59:00,8458
2019-08-23 13:09:00,8522
2019-08-23 13:19:00,8588
2019-08-23 13:29:00,8656
2019-08-23 13:39:00,8721
2019-08-23 13:49:00,8778
2019-08-23 13:59:00,8839
2019-08-23 14:09:00,8883
2019-08-23 14:19:00,8948
2019-08-23 14:29:00,8994
2019-08-23 14:39:00,9052
2019-08-23 14:49:00,9100
2019-08-23 14:59:00,9132
2019-08-23 15:09:00,9171
2019-08-23 15:19:00,9192
2019-08-23 15:29:00,9230
2019-08-23 15:39:00,9239
2019-08-23 15:49:00,9259
2019-08-23 15:59:00,9250
2019-08-23 16:09:00,9212
2019-08-23 16:19:00,9167
2019-08-23 16:29:00,9214
2019-08-23 16:39:00,9234
2019-08-23 16:49:00,9238
2019-08-23 16:59:00,9230
2019-08-23 17:09:00,9207
2019-08-23 17:19:00,9220
2019-08-23 17:29:00,9191
2019-08-23 17:39:00,9158
2019-08-23 17:49:00,9107
2019-08-23 17:59:00,9056
2019-08-23 18:09:00,9002
2019-08-23 18:19:00,8928
2019-08-23 18:29:00,8848
2019-08-23 18:39:00,8778
2019-08-23 18:49:00,8627
2019-08-23 18:59:00,8629
2019-08-23 19:09:00,8538
2019-08-23 19:19:00,8473
2019-08-23 19:29:00,8335
2019-08-23 19:39:00,8311
2019-08-23 19:49:00,8210
2019-08-23 19:59:00,8157
2019-08-23 20:09:00,8089
2019-08-23 20:19:00,8013
2019-08-23 20:29:00,7925
2019-08-23 20:39:00,7826
2019-08-23 20:49:00,7713
2019-08-23 20:59:00,7623
2019-08-23 21:09:00,7565
2019-08-23 21:19:00,7517
2019-08-23 21:29:00,7483
2019-08-23 21:39:00,7449
2019-08-23 21:49:00,7433
2019-08-23 21:59:00,7410
2019-08-23 22:09:00,7390
2019-08-23 22:19:00,7366
2019-08-23 22:29:00,7354
2019-08-23 22:39:00,7342
2019-08-23 22:49:00,7322
2019-08-23 22:59:00,7318
2019-08-23 23:09:00,7301
2019-08-23 23:19:00,7297
2019-08-23 23:29:00,7301
2019-08-23 23:39:00,7276
2019-08-23 23:49:00,7255
2019-08-23 23:59:00,7230
2019-08-24 00:09:00,7208
2019-08-24 00:19:00,7191
2019-08-24 00:29:00,7174
2019-08-24 00:39:00,7165
2019-08-24 00:49:00,7160
2019-08-24 00:59:00,7147
2019-08-24 01:09:00,7143
2019-08-24 01:19:00,7125
2019-08-24 01:29:00,7111
2019-08-24 01:39:00,7098
2019-08-24 01:49:00,7084
2019-08-24 01:59:00,7075
2019-08-24 02:09:00,7047
2019-08-24 02:19:00,7042
2019-08-24 02:29:00,7028
2019-08-24 02:39:00,7023
2019-08-24 02:49:00,7014
2019-08-24 02:59:00,7004
2019-08-24 03:09:00,7000
2019-08-24 03:19:00,6980
2019-08-24 03:29:00,6966
2019-08-24 03:39:00,6971
2019-08-24 03:49:00,6961
2019-08-24 03:59:00,6956
2019-08-24 04:09:00,6942
2019-08-24 04:19:00,6937
2019-08-24 04:29:00,6922
2019-08-24 04:39:00,6927
2019-08-24 04:49:00,6917
2019-08-24 04:59:00,6917
2019-08-24 05:09:00,6892
2019-08-24 05:19:00,6887
2019-08-24 05:29:00,6851
2019-08-24 05:39:00,6877
2019-08-24 05:49:00,6856
2019-08-24 05:59:00,6882
2019-08-24 06:09:00,6872
2019-08-24 06:19:00,6851
2019-08-24 06:29:00,6846
2019-08-24 06:39:00,6841
2019-08-24 06:49:00,6830
2019-08-24 06:59:00,6830
2019-08-24 07:09:00,6836
2019-08-24 07:19:00,6830
2019-08-24 07:29:00,6830
2019-08-24 07:39:00,6804
2019-08-24 07:49:00,6815
2019-08-24 07:59:00,6751
2019-08-24 08:09:00,6740
2019-08-24 08:19:00,6767
2019-08-24 08:29:00,6751
2019-08-24 08:39:00,6740
2019-08-24 08:49:00,6773
2019-08-24 08:59:00,6767
2019-08-24 09:09:00,6773
2019-08-24 09:19:00,6718
2019-08-24 09:29:00,6794
2019-08-24 09:39:00,6799
2019-08-24 09:49:00,6932
2019-08-24 09:59:00,7061
2019-08-24 10:09:00,7129
2019-08-24 10:19:00,7134
2019-08-24 10:29:00,7251
2019-08-24 10:39:00,7310
2019-08-24 10:49:00,7418
2019-08-24 10:59:00,7491
2019-08-24 11:09:00,7550
2019-08-24 11:19:00,7686
2019-08-24 11:29:00,7770
2019-08-24 11:39:00,7881
2019-08-24 11:49:00,7955
2019-08-24 11:59:00,7995
2019-08-24 12:09:00,7995
2019-08-24 12:19:00,8193
2019-08-24 12:29:00,8293
2019-08-24 12:39:00,8368
2019-08-24 12:49:00,8456
2019-08-24 12:59:00,8522
2019-08-24 13:09:00,8602
2019-08-24 13:19:00,8672
2019-08-24 13:29:00,8732
2019-08-24 13:39:00,8795
2019-08-24 13:49:00,8856
2019-08-24 13:59:00,8920
2019-08-24 14:09:00,8976
2019-08-24 14:19:00,9039
2019-08-24 14:29:00,9085
2019-08-24 14:39:00,9137
2019-08-24 14:49:00,9180
2019-08-24 14:59:00,9239
2019-08-24 15:09:00,9385
2019-08-24 15:19:00,9292
2019-08-24 15:29:00,9310
2019-08-24 15:39:00,9358
2019-08-24 15:49:00,9377
2019-08-24 15:59:00,9366
2019-08-24 16:09:00,10017
2019-08-24 16:19:00,9470
2019-08-24 16:29:00,10301
2019-08-24 16:39:00,10168
2019-08-24 16:49:00,11290
2019-08-24 16:59:00,10393
2019-08-24 17:09:00,11022
2019-08-24 17:19:00,9585
2019-08-24 17:29:00,9488
2019-08-24 17:39:00,10028
2019-08-24 17:49:00,9463
2019-08-24 17:59:00,9270
2019-08-24 18:09:00,8823
2019-08-24 18:19:00,9009
2019-08-24 18:29:00,8942
2019-08-24 18:39:00,8656
2019-08-24 18:49:00,8602
2019-08-24 18:59:00,8461
2019-08-24 19:09:00,8583
2019-08-24 19:19:00,8426
2019-08-24 19:29:00,8343
2019-08-24 19:39:00,8165
2019-08-24 19:49:00,7884
2019-08-24 19:59:00,8109
2019-08-24 20:09:00,8042
2019-08-24 20:19:00,7590
2019-08-24 20:29:00,7849
2019-08-24 20:39:00,7846
2019-08-24 20:49:00,7757
2019-08-24 20:59:00,7665
2019-08-24 21:09:00,7583
2019-08-24 21:19:00,7502
2019-08-24 21:29:00,7483
2019-08-24 21:39:00,7449
2019-08-24 21:49:00,7410
2019-08-24 21:59:00,7386
2019-08-24 22:09:00,7374
2019-08-24 22:19:00,7334
2019-08-24 22:29:00,7098
2019-08-24 22:39:00,6990
2019-08-24 22:49:00,7138
2019-08-24 22:59:00,7178
2019-08-24 23:09:00,6674
2019-08-24 23:19:00,7107
2019-08-24 23:29:00,6882
2019-08-24 23:39:00,7000
2019-08-24 23:49:00,7138
2019-08-24 23:59:00,7251
2019-08-25 00:09:00,7255
2019-08-25 00:19:00,7243
2019-08-25 00:29:00,7226
2019-08-25 00:39:00,7221
2019-08-25 00:49:00,7208
2019-08-25 00:59:00,7195
2019-08-25 01:09:00,7174
2019-08-25 01:19:00,7182
2019-08-25 01:29:00,7191
2019-08-25 01:39:00,7102
2019-08-25 01:49:00,7156
2019-08-25 01:59:00,7151
2019-08-25 02:09:00,7111
2019-08-25 02:19:00,7098
2019-08-25 02:29:00,7070
2019-08-25 02:39:00,7056
2019-08-25 02:49:00,7047
2019-08-25 02:59:00,7009
2019-08-25 03:09:00,6990
2019-08-25 03:19:00,6990
2019-08-25 03:29:00,6937
2019-08-25 03:39:00,6961
2019-08-25 03:49:00,6887
2019-08-25 03:59:00,6951
2019-08-25 04:09:00,6932
2019-08-25 04:19:00,6932
2019-08-25 04:29:00,6927
2019-08-25 04:39:00,6932
2019-08-25 04:49:00,6907
2019-08-25 04:59:00,6917
2019-08-25 05:09:00,6927
2019-08-25 05:19:00,6937
2019-08-25 05:29:00,6922
2019-08-25 05:39:00,6897
2019-08-25 05:49:00,6841
2019-08-25 05:59:00,6892
2019-08-25 06:09:00,6657
2019-08-25 06:19:00,6564
2019-08-25 06:29:00,6504
2019-08-25 06:39:00,6547
2019-08-25 06:49:00,6436
2019-08-25 06:59:00,6325
2019-08-25 07:09:00,6410
2019-08-25 07:19:00,6325
2019-08-25 07:29:00,6311
2019-08-25 07:39:00,6417
2019-08-25 07:49:00,6576
2019-08-25 07:59:00,6646
2019-08-25 08:09:00,6729
2019-08-25 08:19:00,6830
2019-08-25 08:29:00,6825
2019-08-25 08:39:00,6830
2019-08-25 08:49:00,6830
2019-08-25 08:59:00,6820
2019-08-25 09:09:00,6825
2019-08-25 09:19:00,6825
2019-08-25 09:29:00,6841
2019-08-25 09:39:00,6946
2019-08-25 09:49:00,7023
2019-08-25 09:59:00,7093
2019-08-25 10:09:00,7174
2019-08-25 10:19:00,7247
2019-08-25 10:29:00,7366
2019-08-25 10:39:00,7437
2019-08-25 10:49:00,7539
2019-08-25 10:59:00,7626
2019-08-25 11:09:00,7696
2019-08-25 11:19:00,7770
2019-08-25 11:29:00,7852
2019-08-25 11:39:00,7937
2019-08-25 11:49:00,8019
2019-08-25 11:59:00,8100
2019-08-25 12:09:00,8182
2019-08-25 12:19:00,8258
2019-08-25 12:29:00,8337
2019-08-25 12:39:00,8399
2019-08-25 12:49:00,8473
2019-08-25 12:59:00,8578
2019-08-25 13:09:00,8656
2019-08-25 13:19:00,8750
2019-08-25 13:29:00,8797
2019-08-25 13:39:00,8887
2019-08-25 13:49:00,8944
2019-08-25 13:59:00,9004
2019-08-25 14:09:00,9056
2019-08-25 14:19:00,8752
2019-08-25 14:29:00,8531
2019-08-25 14:39:00,8613
2019-08-25 14:49:00,8298
2019-08-25 14:59:00,9013
2019-08-25 15:09:00,9126
2019-08-25 15:19:00,9107
2019-08-25 15:29:00,9273
2019-08-25 15:39:00,9312
2019-08-25 15:49:00,9192
2019-08-25 15:59:00,9183
2019-08-25 16:09:00,8810
2019-08-25 16:19:00,9218
2019-08-25 16:29:00,8754
2019-08-25 16:39:00,8092
2019-08-25 16:49:00,7346
2019-08-25 16:59:00,7111
2019-08-25 17:09:00,7943
2019-08-25 17:19:00,8298
2019-08-25 17:29:00,7915
2019-08-25 17:39:00,8272
2019-08-25 17:49:00,8793
2019-08-25 17:59:00,8773
2019-08-25 18:09:00,8332
2019-08-25 18:19:00,8421
2019-08-25 18:29:00,8332
2019-08-25 18:39:00,8001
2019-08-25 18:49:00,7410
2019-08-25 18:59:00,7644
2019-08-25 19:09:00,7754
2019-08-25 19:19:00,7281
2019-08-25 19:29:00,7226
2019-08-25 19:39:00,7472
2019-08-25 19:49:00,8098
2019-08-25 19:59:00,7912
2019-08-25 20:09:00,7623
2019-08-25 20:19:00,7823
2019-08-25 20:29:00,7472
2019-08-25 20:39:00,7143
2019-08-25 20:49:00,7187
2019-08-25 20:59:00,7264
2019-08-25 21:09:00,7174
2019-08-25 21:19:00,7406
2019-08-25 21:29:00,7226
2019-08-25 21:39:00,7204
2019-08-25 21:49:00,7301
2019-08-25 21:59:00,7338
2019-08-25 22:09:00,7230
2019-08-25 22:19:00,7047
2019-08-25 22:29:00,6985
2019-08-25 22:39:00,6799
2019-08-25 22:49:00,7243
2019-08-25 22:59:00,7243
2019-08-25 23:09:00,7281
2019-08-25 23:19:00,7093
2019-08-25 23:29:00,6990
2019-08-25 23:39:00,7204
2019-08-25 23:49:00,7221
2019-08-25 23:59:00,7138
2019-08-26 00:09:00,7322
2019-08-26 00:19:00,7338
2019-08-26 00:29:00,7338
2019-08-26 00:39:00,7318
2019-08-26 00:49:00,7305
2019-08-26 00:59:00,7318
2019-08-26 01:09:00,7314
2019-08-26 01:19:00,7314
2019-08-26 01:29:00,7318
2019-08-26 01:39:00,7338
2019-08-26 01:49:00,7334
2019-08-26 01:59:00,7326
2019-08-26 02:09:00,7314
2019-08-26 02:19:00,7281
2019-08-26 02:29:00,7251
2019-08-26 02:39:00,7230
2019-08-26 02:49:00,7238
2019-08-26 02:59:00,7230
2019-08-26 03:09:00,7204
2019-08-26 03:19:00,7182
2019-08-26 03:29:00,7165
2019-08-26 03:39:00,7165
2019-08-26 03:49:00,7151
2019-08-26 03:59:00,7143
2019-08-26 04:09:00,7107
2019-08-26 04:19:00,7088
2019-08-26 04:29:00,7098
2019-08-26 04:39:00,7093
2019-08-26 04:49:00,7093
2019-08-26 04:59:00,7079
2019-08-26 05:09:00,7084
2019-08-26 05:19:00,7093
2019-08-26 05:29:00,7102
2019-08-26 05:39:00,7079
2019-08-26 05:49:00,7056
2019-08-26 05:59:00,7033
2019-08-26 06:09:00,7009
2019-08-26 06:19:00,6990
2019-08-26 06:29:00,6976
2019-08-26 06:39:00,6966
2019-08-26 06:49:00,6966
2019-08-26 06:59:00,6961
2019-08-26 07:09:00,6961
2019-08-26 07:19:00,7000
2019-08-26 07:29:00,7019
2019-08-26 07:39:00,7000
2019-08-26 07:49:00,6995
2019-08-26 07:59:00,6971
2019-08-26 08:09:00,6961
2019-08-26 08:19:00,6956
2019-08-26 08:29:00,6971
2019-08-26 08:39:00,6956
2019-08-26 08:49:00,6932
2019-08-26 08:59:00,6937
2019-08-26 09:09:00,6951
2019-08-26 09:19:00,7000
2019-08-26 09:29:00,7047
2019-08-26 09:39:00,7107
2019-08-26 09:49:00,7169
2019-08-26 09:59:00,7217
2019-08-26 10:09:00,7301
2019-08-26 10:19:00,7374
2019-08-26 10:29:00,7445
2019-08-26 10:39:00,7506
2019-08-26 10:49:00,7580
2019-08-26 10:59:00,7658
2019-08-26 11:09:00,7720
2019-08-26 11:19:00,7794
2019-08-26 11:29:00,7874
2019-08-26 11:39:00,7946
2019-08-26 11:49:00,8022
2019-08-26 11:59:00,8089
2019-08-26 12:09:00,8177
2019-08-26 12:19:00,8253
2019-08-26 12:29:00,8311
2019-08-26 12:39:00,8389
2019-08-26 12:49:00,8444
2019-08-26 12:59:00,8543
2019-08-26 13:09:00,8592
2019-08-26 13:19:00,8668
2019-08-26 13:29:00,8741
2019-08-26 13:39:00,8797
2019-08-26 13:49:00,8850
2019-08-26 13:59:00,8918
2019-08-26 14:09:00,8918
2019-08-26 14:20:00,9113
2019-08-26 14:29:00,9113
2019-08-26 14:39:00,9113
2019-08-26 14:49:00,9176
2019-08-26 14:59:00,9211
2019-08-26 15:09:00,9246
2019-08-26 15:19:00,9271
2019-08-26 15:29:00,9294
2019-08-26 15:39:00,9322
2019-08-26 15:49:00,9348
2019-08-26 15:59:00,9353
2019-08-26 16:09:00,9378
2019-08-26 16:19:00,9388
2019-08-26 16:29:00,9404
2019-08-26 16:39:00,9360
2019-08-26 16:49:00,9383
2019-08-26 16:59:00,9383
2019-08-26 17:09:00,9348
2019-08-26 17:19:00,9348
2019-08-26 17:29:00,9298
2019-08-26 17:39:00,9246
2019-08-26 17:49:00,9180
2019-08-26 17:59:00,9126
2019-08-26 18:09:00,9033
2019-08-26 18:19:00,8970
2019-08-26 18:29:00,8904
2019-08-26 18:39:00,8814
2019-08-26 18:49:00,8715
2019-08-26 18:59:00,8647
2019-08-26 19:09:00,8555
2019-08-26 19:19:00,8476
2019-08-26 19:29:00,8376
2019-08-26 19:39:00,8293
2019-08-26 19:49:00,8212
2019-08-26 19:59:00,8126
2019-08-26 20:09:00,8028
2019-08-26 20:19:00,7946
2019-08-26 20:29:00,7862
2019-08-26 20:39:00,7764
2019-08-26 20:49:00,7661
2019-08-26 20:59:00,7580
2019-08-26 21:09:00,7513
2019-08-26 21:19:00,7468
2019-08-26 21:29:00,7422
2019-08-26 21:39:00,7406
2019-08-26 21:49:00,7370
2019-08-26 21:59:00,7358
2019-08-26 22:09:00,7342
2019-08-26 22:19:00,7326
2019-08-26 22:29:00,7301
2019-08-26 22:39:00,7285
2019-08-26 22:49:00,7268
2019-08-26 22:59:00,7264
2019-08-26 23:09:00,7238
2019-08-26 23:19:00,7221
2019-08-26 23:29:00,7204
2019-08-26 23:39:00,7174
2019-08-26 23:49:00,7165
2019-08-26 23:59:00,7138
2019-08-27 00:09:00,7134
2019-08-27 00:19:00,7116
2019-08-27 00:29:00,7111
2019-08-27 00:39:00,7093
2019-08-27 00:49:00,7070
2019-08-27 00:59:00,7070
2019-08-27 01:09:00,7056
2019-08-27 01:19:00,7047
2019-08-27 01:29:00,7047
2019-08-27 01:39:00,7033
2019-08-27 01:49:00,6966
2019-08-27 01:59:00,6872
2019-08-27 02:09:00,6856
2019-08-27 02:19:00,6794
2019-08-27 02:29:00,6735
2019-08-27 02:39:00,6718
2019-08-27 02:49:00,6651
2019-08-27 02:59:00,6907
2019-08-27 03:09:00,6912
2019-08-27 03:19:00,6976
2019-08-27 03:29:00,6995
2019-08-27 03:39:00,7042
2019-08-27 03:49:00,6995
2019-08-27 03:59:00,6922
2019-08-27 04:09:00,7042
2019-08-27 04:19:00,7037
2019-08-27 04:29:00,7023
2019-08-27 04:39:00,7019
2019-08-27 04:49:00,7009
2019-08-27 04:59:00,7019
2019-08-27 05:09:00,7023
2019-08-27 05:19:00,7037
2019-08-27 05:29:00,7014
2019-08-27 05:39:00,7000
2019-08-27 05:49:00,6995
2019-08-27 05:59:00,6995
2019-08-27 06:09:00,6980
2019-08-27 06:19:00,6961
2019-08-27 06:29:00,6961
2019-08-27 06:39:00,6956
2019-08-27 06:49:00,6946
2019-08-27 06:59:00,6942
2019-08-27 07:09:00,6932
2019-08-27 07:19:00,6937
2019-08-27 07:29:00,6942
2019-08-27 07:39:00,6956
2019-08-27 07:49:00,6971
2019-08-27 07:59:00,6980
2019-08-27 08:09:00,6976
2019-08-27 08:19:00,6971
2019-08-27 08:29:00,6951
2019-08-27 08:39:00,6937
2019-08-27 08:49:00,6932
2019-08-27 08:59:00,6917
2019-08-27 09:09:00,6917
2019-08-27 09:19:00,6917
2019-08-27 09:29:00,6946
2019-08-27 09:39:00,6990
2019-08-27 09:49:00,7052
2019-08-27 09:59:00,7138
2019-08-27 10:09:00,7217
2019-08-27 10:19:00,7289
2019-08-27 10:29:00,7362
2019-08-27 10:39:00,7441
2019-08-27 10:49:00,7528
2019-08-27 10:59:00,7605
2019-08-27 11:09:00,7682
2019-08-27 11:19:00,7760
2019-08-27 11:29:00,7820
2019-08-27 11:39:00,7747
2019-08-27 11:49:00,7968
2019-08-27 11:59:00,8010
2019-08-27 12:09:00,8118
